,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044604517176799232,2962880201,DadCelo,"Hey @UPS @UPSHelp, I know you're seeing plenty of this with the massive fail this iPhone pre-order has gone on your end. But WTF am I supposed to do if I don't know when to me home for my package to arrive? Take every day off? https://t.co/GLLtvvMpe2",Tue Sep 25 15:08:19 +0000 2018,1,2,,
1,1044610969475973121,2962880201,DadCelo,@DesmondBoehmer @AppleSupport @UPSHelp @UPS Ridiculous!!!,Tue Sep 25 15:33:57 +0000 2018,0,0,,
2,1044613115697147904,271516607,UPSHelp,@DadCelo I understand your concern. I apologize the for the delay in receiving your package. Please continue to track your package online for a revised delivery date. ^MH,Tue Sep 25 15:42:29 +0000 2018,0,0,,
3,1044645160099950593,2962880201,DadCelo,"@crowdedspaces @UPS @UPSHelp With my ""luck"" it'll be delivered tomorrow but taken back because no one could sign for it 🙄",Tue Sep 25 17:49:49 +0000 2018,0,0,,
4,1044657035059638273,271516607,UPSHelp,@DadCelo We'd be glad to help you with any concerns you may have with your package. Please feel free to use the link provided to send the details for the package in question. ^AP https://t.co/wKJHDXWGRQ,Tue Sep 25 18:37:00 +0000 2018,0,0,,
5,1044678224670863361,2962880201,DadCelo,"@Juan_i_Am @Tayty_Perry @UPS @UPSHelp It doesn't allow me to change the method of delivery unless a delivery attempt has already been made. The only option is to sit and wait for a new estimated delivery date, whenever that may be. https://t.co/TjR1dcauwf",Tue Sep 25 20:01:12 +0000 2018,0,0,,
6,1044683711004971009,271516607,UPSHelp,@DadCelo Please allow us to help you get this matter addressed for you. We'd appreciate your tracking number for the package in question sent to us via the link provided. ^AP https://t.co/wKJHDXWGRQ,Tue Sep 25 20:23:00 +0000 2018,0,0,,
7,1044689401257885698,2962880201,DadCelo,"@_alisaremi @UPSHelp Bet you this is the reply: ""Please keep checking back on the tracking page for an updated delivery""",Tue Sep 25 20:45:37 +0000 2018,0,1,,
8,1044689970764681217,2962880201,DadCelo,@ariannabotaku @UPS @UPSHelp Try the @bbb_us 🤷🏽‍♂️,Tue Sep 25 20:47:53 +0000 2018,0,0,,
9,1044690223970611200,2962880201,DadCelo,@ninjamarco @UPS @UPSHelp @snkr_twitr @SOLELINKS Insane,Tue Sep 25 20:48:53 +0000 2018,0,0,,
10,1044709058660499458,2962880201,DadCelo,@thewarylemming @Apple @apollozac @UPS A mess. Makes me legit regret upgrading when I did.,Tue Sep 25 22:03:43 +0000 2018,0,0,,
11,1044710340850798593,2962880201,DadCelo,@bricat @UPS @UPSHelp @Apple @FedEx Poor training on their part. I'm sure the poor CSRs have no clue what is actually happening and have to come up with random answers to keep customers from screaming at them. A fail all around.,Tue Sep 25 22:08:49 +0000 2018,0,0,,
12,1044710680803332097,2962880201,DadCelo,@ReneThee1 @UPSHelp @UPS What a mess 😓,Tue Sep 25 22:10:10 +0000 2018,0,1,,
13,1044712167726034946,2962880201,DadCelo,"@taylaamiller @UPS Because they're greedy? It makes sense, offer delivery with no actual guarantee, and if they fail to deliver they've covered themselves.",Tue Sep 25 22:16:05 +0000 2018,0,1,,
14,1044712613710573568,2962880201,DadCelo,"@_alisaremi @1morequestion99 @UPSHelp @UPS @Apple Will be fun seeing @Apple take 3 months to get their returned phone back, once it goes through ZhengZhou and back to Louisville and then to Hong Kong and back to ZhengZhou.",Tue Sep 25 22:17:51 +0000 2018,0,2,,
15,1044713095439044608,2962880201,DadCelo,"@jayareay @UPSHelp Join the club, friend.",Tue Sep 25 22:19:46 +0000 2018,0,0,,
16,1044713229778386945,2962880201,DadCelo,@1morequestion99 @_alisaremi @UPSHelp @UPS @Apple This is the last time I upgrade online.,Tue Sep 25 22:20:18 +0000 2018,0,1,,
17,1044714782706860034,271516607,UPSHelp,@DadCelo My team is here to help! Please DM the tracking number and delivery address to the link provided for further assistance. ^SB https://t.co/wKJHDXWGRQ,Tue Sep 25 22:26:28 +0000 2018,0,0,,
18,1044775972803944448,2962880201,DadCelo,@ThinksHesPeople @UPS @UPSHelp fucking mess!,Wed Sep 26 02:29:37 +0000 2018,0,0,,
19,1044776155071631360,2962880201,DadCelo,@AlphaPetCare @UPS @UPSHelp 😱,Wed Sep 26 02:30:21 +0000 2018,0,0,,
20,1044776277872455682,2962880201,DadCelo,@MorrisarUF @UPSHelp @UPS @Apple Reach out to @bbb_us,Wed Sep 26 02:30:50 +0000 2018,0,1,,
21,1044776537881563136,2962880201,DadCelo,"@sdub74 @UPS That 'My Choice' shit is only to make you feel better, it actually means nothing. If they offered an actual GUARANTEE, including a penalty for them, then I'd consider it.",Wed Sep 26 02:31:52 +0000 2018,0,0,,
22,1044778291452956673,271516607,UPSHelp,"@DadCelo I'm more than happy to take a look into this for you. To accurately assess the situation. Please, DM tracking and phone number, with the delivery address. Thanks, https://t.co/wKJHDXWGRQ",Wed Sep 26 02:38:50 +0000 2018,0,1,,
23,1044781442016923648,2962880201,DadCelo,@buetowful @Apple @AppleSupport @UPS Unacceptable!,Wed Sep 26 02:51:21 +0000 2018,0,0,,
