,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043132876575911937,771069349419442176,scottwolf_arch,Ugh looks like @UPS misrouted my Apple Watch. Can you help @UPSHelp,Fri Sep 21 13:40:32 +0000 2018,0,0,,
1,1043227962651369472,771069349419442176,scottwolf_arch,Looks like @UPS made up some stories about what happened and lied about when it would finally be available for pickup. When the delay is entirely UPS’s fault they should go above and beyond to make it right. There is no excuse.,Fri Sep 21 19:58:23 +0000 2018,0,0,,
2,1043229894522613760,271516607,UPSHelp,"@scottwolf_arch I apologize for the inconvenience. The package hasn't arrived locally yet, causing some confusion. If you have additional questions or concerns, please direct them to our team via DM. ^RN https://t.co/wKJHDXWGRQ",Fri Sep 21 20:06:03 +0000 2018,0,0,,
3,1043231145058611200,771069349419442176,scottwolf_arch,@UPSHelp Was sent to a facility only 15 minutes away. I could have driven there at lunch if someone had not lied and said it would be available in a few hours.,Fri Sep 21 20:11:01 +0000 2018,0,0,,
4,1043290394665070592,771069349419442176,scottwolf_arch,@UPSHelp Still hasn’t moved 14 hours later. Somehow @UPS can get something from Asia to Florida in 35 hours but can’t get 20 miles in 14 hours. Also can’t even give an explanation what happened or any estimate when it will be delivered.,Sat Sep 22 00:06:28 +0000 2018,0,0,,
5,1043333636618153984,771069349419442176,scottwolf_arch,@UPSHelp @UPS 16 hours later pancake is finally on its way somewhere. Assume @UPSHelp will be cheap and refuse Saturday delivery even though it was their mistake. Was told “sometime next week” after being told “by end of day”. Everyone made up their own story.,Sat Sep 22 02:58:17 +0000 2018,0,0,,
6,1043334571402715136,771069349419442176,scottwolf_arch,"@UPSHelp @UPS Yup, now it’s scheduled for the 24th. @UPSHelp blamed it on @AppleSupport for not paying for non-saver shipping. BS answer when it’s @UPS fault. https://t.co/Qwn4UhPyvU",Sat Sep 22 03:02:00 +0000 2018,0,0,,
7,1043453154866737158,771069349419442176,scottwolf_arch,"@UPSHelp @UPS @AppleSupport Sure enough @UPSHelp lied again and package was not sent direct from one city to here, but all the way back to Orlando. Still isn’t flagged for delivery today as promised.",Sat Sep 22 10:53:13 +0000 2018,0,0,,
8,1043458781659754496,771069349419442176,scottwolf_arch,@UPSHelp @UPS @AppleSupport @UPSHelp response by DM is to just “continue tracking” and hope by some apparent miracle it’s delivered on Saturday even though saver doesn’t have Saturday Delivery. It was @UPS fault and multiple lies in writing and by phone. #MakeItRight,Sat Sep 22 11:15:34 +0000 2018,0,0,,
9,1043500029590364161,271516607,UPSHelp,@scottwolf_arch I'm sorry for the frustration. I do see your package is loaded onto the car and you can expect the delivery by the end of the day today. I recommend monitoring this online at https://t.co/0rBE3wCI9u for updates. ^RN https://t.co/wKJHDXWGRQ,Sat Sep 22 13:59:29 +0000 2018,0,0,,
10,1043526164860624897,771069349419442176,scottwolf_arch,@UPSHelp It says “loaded on truck” but it doesn’t say “out for delivery” so we shall see.,Sat Sep 22 15:43:20 +0000 2018,0,0,,
11,1043658270425137152,771069349419442176,scottwolf_arch,@UPSHelp So what happened? It wasn’t delivered and the tracking has been altered after the fact so that it no longer shows loaded on delivery vehicle. Glad I took screenshots.,Sun Sep 23 00:28:16 +0000 2018,0,0,,
12,1043663491230511104,771069349419442176,scottwolf_arch,@UPSHelp I waited around 2 days in a row since it’s a signature required package. Is @UPSHelp going to waist a third full day of my life due to incompetence? @AppleSupport,Sun Sep 23 00:49:01 +0000 2018,0,0,,
13,1043669612171276291,771069349419442176,scottwolf_arch,@UPSHelp @AppleSupport @UPSHelp ignored my DM’s all day then realizes they didn’t read carefully and item was never out for delivery. #FAIL @AppleSupport you must be rethinking your relationship with @UPS after all this right? Tons of people didn’t get their items.,Sun Sep 23 01:13:20 +0000 2018,0,0,,
14,1043676898684035072,771069349419442176,scottwolf_arch,@UPSHelp @AppleSupport @UPS And now claiming via DM they never said it was out for delivery even though tracking and public tweet said it was. Tracking history has actually been altered to no longer show it was out for delivery. Super deceptive on the part of @UPSHelp. Take a look @9to5mac,Sun Sep 23 01:42:17 +0000 2018,0,0,,
15,1044284139766251522,771069349419442176,scottwolf_arch,"@UPSHelp @AppleSupport @UPS @9to5mac More lies from @UPSHelp . Package was not delivered. Was assured signature was not needed, yet driver didn’t leave it.  3 days of lies.",Mon Sep 24 17:55:15 +0000 2018,0,0,,
16,1044286235492184065,771069349419442176,scottwolf_arch,@UPSHelp @AppleSupport @UPS @9to5mac @AppleSupport 3 days now @UPSHelp has made up stories about how my package will be delivered knowing ahead of time they are not true. Need help.,Mon Sep 24 18:03:35 +0000 2018,0,0,,
17,1044294134549426176,771069349419442176,scottwolf_arch,@UPSHelp @AppleSupport @UPS @9to5mac Turns out someone was home and UPS delivered a package to them in person and spoke to driver. So claim no one was home is complete BS. @UPSHelp #MakeItRight,Mon Sep 24 18:34:58 +0000 2018,0,0,,
18,1044297769220009985,271516607,UPSHelp,@scottwolf_arch I see we've been working with you via DM. Please continue to direct any questions to our team there where we have your detials. I'll be following up with you shortly. ^RN https://t.co/wKJHDXWGRQ,Mon Sep 24 18:49:24 +0000 2018,0,0,,
19,1044306416411062273,771069349419442176,scottwolf_arch,@UPSHelp Nope. In 4 days I’ve received no correct information or constructive assistance via DM from your team. Finally reached someone at local facility today by phone who was distressed by the bad info I was given.,Mon Sep 24 19:23:46 +0000 2018,0,0,,
20,1044327827452104708,771069349419442176,scottwolf_arch,@UPSHelp @UPSHelp had the audacity to tell me I don’t know my own address and where it’s physically located. Luckily I was able to reach the local facility who is working to resolve the issue. Embarrassing for @UPS,Mon Sep 24 20:48:51 +0000 2018,0,0,,
21,1044371087704961025,771069349419442176,scottwolf_arch,@UPSHelp @UPS Local facility was so much more helpful than @UPSHelp . Got my missing package. Driver wasn’t aware someone was home and was super friendly about it. Will be following up with email to @UPS exec team with screenshots of all the crazy lies told.,Mon Sep 24 23:40:45 +0000 2018,0,0,,
