,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1042777241439088640,921081839166504961,AshimSe02598150,@jlcreque @UPS @amazon How funny another UPS driver without making a call to Aritra willfully (now I am compelled to say)  delivered the consignment to some unknown entity at the first instance at NYC?  It's a question mark for both UPS driver and https://t.co/nxoJWN0woo,Thu Sep 20 14:07:22 +0000 2018,0,0,,
1,1042782800762548227,271516607,UPSHelp,"@AshimSe02598150 We would like to help check on this delivery. Please DM the tracking number, delivery address, and your contact phone. Thanks. ^EL https://t.co/wKJHDXWGRQ",Thu Sep 20 14:29:28 +0000 2018,0,0,,
2,1042818390447087617,921081839166504961,AshimSe02598150,"@jlcreque @UPS @amazon Dear Sir,  Thanks for your prompt reply.  The docket no was... 1Z1700764293051440.
The shipping address was... Jackson Heights Elmhurst,  New York 11373. Can I expect the return reply..  Ashim Sen",Thu Sep 20 16:50:53 +0000 2018,0,0,,
3,1042819901562470400,271516607,UPSHelp,@AshimSe02598150 Thank you for this information. With this showing that a package investigation was started on this package you would need to remain in contact with the shipper as they would be the only ones that can discuss any claim information on this. ^AC,Thu Sep 20 16:56:53 +0000 2018,0,0,,
4,1042821993731633152,921081839166504961,AshimSe02598150,@UPSHelp The shipper has already been contacted and they say that the claim that has been sanctioned is insufficient.  I kindly request you to contact the shipper and settle the issues at the earliest.  Ashim Sen,Thu Sep 20 17:05:12 +0000 2018,0,0,,
5,1042823453139759104,271516607,UPSHelp,@AshimSe02598150 I am truly sorry as the shipper would be able to reach to us and discuss this any further as the results of this have been sent to them. ^AC,Thu Sep 20 17:11:00 +0000 2018,0,0,,
6,1042825758979313665,921081839166504961,AshimSe02598150,@UPSHelp What should I do now ? Wait for you to reply back to me for a replacement and /or refund?,Thu Sep 20 17:20:10 +0000 2018,0,0,,
7,1042828666206597125,921081839166504961,AshimSe02598150,"@UPSHelp Dear Sir,  is it our job to contact both the parties involved daily?",Thu Sep 20 17:31:43 +0000 2018,0,0,,
8,1042828823421747202,271516607,UPSHelp,@AshimSe02598150 You would need to reach out to the shipper to discuss this. If you need further assistance please work with us through private message. ^AC,Thu Sep 20 17:32:20 +0000 2018,0,0,,
9,1042830003875000321,921081839166504961,AshimSe02598150,@UPSHelp Ok,Thu Sep 20 17:37:02 +0000 2018,0,0,,
10,1042830323862724608,921081839166504961,AshimSe02598150,@UPSHelp Send me the link,Thu Sep 20 17:38:18 +0000 2018,0,0,,
11,1042831067407953920,921081839166504961,AshimSe02598150,@UPSHelp Send me the link for personal message,Thu Sep 20 17:41:15 +0000 2018,0,0,,
12,1042831215110307841,921081839166504961,AshimSe02598150,@UPSHelp Sorry private message,Thu Sep 20 17:41:51 +0000 2018,0,0,,
13,1042832641534377984,271516607,UPSHelp,@AshimSe02598150 You can DM our team using the following link. ^RN https://t.co/wKJHDXWGRQ,Thu Sep 20 17:47:31 +0000 2018,0,0,,
14,1044057357393833984,921081839166504961,AshimSe02598150,"@UPSHelp @KuyaYambao What is going on with https://t.co/S1OX3h1NP1 is nothing but a Cheating business between a. Commission agent,  the courier partner and the supplier of goods. Be careful all are ready to. Cheat with you by updating a non delivery to a delivered item in UPS website..contd..",Mon Sep 24 02:54:06 +0000 2018,0,0,,
15,1044607374261137409,921081839166504961,AshimSe02598150,"@UPSHelp Dear Sir,  I would like to get the delivery proof of a consignment which was delivered during August 2018, can I get the copy of the same as you must have the proof of delivery (signature of the receiver) in your system?  If yes,  please let me know...",Tue Sep 25 15:19:40 +0000 2018,0,0,,
16,1044609369126703104,921081839166504961,AshimSe02598150,"@UPSHelp I would like to inform that in a recent incident a consignment supposed to deliver with signature and identity by UPS was not recd by the orderer and now both UPS, the shipper and https://t.co/nxoJWN0woo are not denying to cooperate.",Tue Sep 25 15:27:36 +0000 2018,0,0,,
17,1044617197400850432,921081839166504961,AshimSe02598150,@UPSHelp May I request you to provide your Drivers name?,Tue Sep 25 15:58:42 +0000 2018,0,0,,
18,1044653129244053506,921081839166504961,AshimSe02598150,@UPSHelp place note the reply of Gupta G so called recipient of the consignment and his sign?  See below:- https://t.co/zC4hRMzmHk,Tue Sep 25 18:21:29 +0000 2018,0,0,,
