,Unnamed: 0,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
1,1,1030023957880160256,573522409,fredjet69,"@UPS @UPSHelp - A scandal !
Hi friends a precious advice: avoid UPS
- a TV broken on the top: the box dropped upside down in the corridor
- 1 month to be at last delivered
- an overbilling
My TV costed 1700€ and they don't want to refund me https://t.co/aHVU2mrVNo",Thu Aug 16 09:30:23 +0000 2018,0,0,,
2,2,1032725373233123328,573522409,fredjet69,"@UPS @UPSHelp - A scandal !
Hi friends a precious advice: avoid UPS
- a TV broken on the top: the box dropped upside down in the corridor
- 1 month to be at last delivered
- an overbilling
My TV costed 1700€ and they don't want to refund me https://t.co/07cz20yyI0",Thu Aug 23 20:24:50 +0000 2018,0,0,,
3,3,1044226650433564673,573522409,fredjet69,"@UPS @UPSHelp - A scandal !
Hi friends a precious advice: avoid UPS
- a TV broken on the top: the box dropped upside down in the corridor
- 1 month to be at last delivered
- an overbilling
- 6 months that i've dealed with them
My TV costed 1700€ and they don't want to refund me https://t.co/WzS61TEYNe",Mon Sep 24 14:06:48 +0000 2018,0,0,,
8,8,1044430773984456704,2626772589,ForestSong_,@UPSHelp @AppleSupport Hello did the airport got destroyed by a godzilla or something? https://t.co/S8IQVxoSoD,Tue Sep 25 03:37:55 +0000 2018,0,0,,
7,7,1043942836243238913,271516607,UPSHelp,@ForestSong_ Feel free to provide the tracking number and we will look into this for you. ^QJ https://t.co/wKJHDXWGRQ,Sun Sep 23 19:19:02 +0000 2018,0,0,,
6,6,1043938990942896128,2626772589,ForestSong_,@UPSHelp Hello where is my package? https://t.co/IZi0R6RvKd,Sun Sep 23 19:03:45 +0000 2018,0,0,,
5,5,1043729741109293056,2626772589,ForestSong_,@meamskippy @Apple @UPS_Canada @tim_cook So true. I just managed to find out that my iPhone xs never left China. Steve has every right to crown Tim Fucking Cook’s head with his gravestone.,Sun Sep 23 05:12:16 +0000 2018,0,0,,
4,4,1043728141787643904,2626772589,ForestSong_,@SLichtenthal925 @pmadsen @UPSHelp @UPS @AppleSupport Seems like this is even worse. So ridiculous that my Apple Watch 4 which was shipped a day later had already departed ANC. https://t.co/ezCJ2JyhIE,Sun Sep 23 05:05:55 +0000 2018,0,0,,
3,3,1043592663864238080,2626772589,ForestSong_,@UPSHelp Okay so am I really going to have my iPhone xs today? I’m confused with all this Saturday delivery and Expected delivery on Monday stuff. https://t.co/A209ACkoQb,Sat Sep 22 20:07:34 +0000 2018,0,0,,
2,2,1043429304976080896,2626772589,ForestSong_,@hazem @tylergee @9to5mac @MacRumors @UPS @UPSHelp welcome to the club https://t.co/cpKORVzYRN,Sat Sep 22 09:18:26 +0000 2018,0,0,,
1,1,1043288465008279552,2626772589,ForestSong_,"@jayskiko @Apple @UPS Mine was released at the exact same time but still not scanned for departure. 
THANKS CUSTOM AGENCY AND UPS",Fri Sep 21 23:58:48 +0000 2018,0,0,,
0,0,1043279318233833473,271516607,UPSHelp,"@ForestSong_ Sorry for any confusion. UPS doesn't determine when clearance is completed. If you would like us to take a further look into this, please DM your tracking details including tracking and phone number, name and full address on the package. ^AT https://t.co/wKJHDXWGRQ",Fri Sep 21 23:22:27 +0000 2018,0,0,,
2,2,1044328225072181248,1601998885,footieFC,Very disappointed with @AppleSupport and @UPSHelp  No idea where #iPhoneXS is. Nothing updated on #UPS website. All I want is updated info. Too much to ask?,Mon Sep 24 20:50:26 +0000 2018,0,0,,
1,1,1044303706550939653,271516607,UPSHelp,"@footieFC We'd be happy to look into the trackng details with you. Please use the link to send us a DM. We'll need your tracking number, delivery address and phone number.  ^SK https://t.co/wKJHDXWGRQ",Mon Sep 24 19:13:00 +0000 2018,0,0,,
0,0,1044296956435148800,1601998885,footieFC,@UPSHelp @ups could you update me where my package is? Thx,Mon Sep 24 18:46:11 +0000 2018,0,0,,
0,0,1044404493482373121,4827623810,following_dave,@UPSHelp Can someone check your DMs? Trying to get help on a missing package,Tue Sep 25 01:53:30 +0000 2018,0,0,,
16,16,1045093564944982016,3292750674,floridensis,"@astroivy @UPSHelp Alaska for me, as well. I used to live in Anchorage. If this was ten years ago, I’d get my phone tonight! Hooray for Alternate Reality Floridensis!",Wed Sep 26 23:31:37 +0000 2018,0,0,015d69cb1750d11b,
15,15,1044993921078710273,3292750674,floridensis,"Waiting words @UPSHelp random stuff with picture delay nonsense Apple this tweet says nothing frustrated impatient waiting random words shipment delivery cheesecake! Now, will I get a reply? Gah! Reality is toasted! https://t.co/xqrzBMV5ip",Wed Sep 26 16:55:40 +0000 2018,0,0,,
14,14,1044983546274820096,3292750674,floridensis,@UPSHelp Thanks UPS magic eightball!,Wed Sep 26 16:14:26 +0000 2018,0,0,015d69cb1750d11b,
13,13,1044974604656267265,271516607,UPSHelp,"@floridensis I'd be frustrated by the delay as well. I've reviewed the details and see a departure scan from this morning, 09/26/18, at 12:23 AM with the updated delivery date of tomorrow. I'm soryr for the wait! ^RN https://t.co/wKJHDXWGRQ",Wed Sep 26 15:38:55 +0000 2018,0,0,,
4,4,1044229971978399746,271516607,UPSHelp,"@fredjet69 I can certainly see how this would be frustrating to have to deal with this situation. If you would like us to look into this please DM us your tracking number, complete address, and phone number. ^AC",Mon Sep 24 14:20:00 +0000 2018,0,0,,
5,5,1044875566149718018,573522409,fredjet69,"@UPS @UPSHelp - A scandal !
Hi friends a precious advice: avoid UPS
- a TV broken on the top: the box dropped upside down in the corridor
- 1 month to be at last delivered
- an overbilling
- 6 months that i've dealed with them
My TV costed 1700€ and they don't want to refund me https://t.co/uIo5dVDSNc",Wed Sep 26 09:05:22 +0000 2018,0,0,,
6,6,1044879356491943936,271516607,UPSHelp,@fredjet69 I am sorry that this has yet to be resolved. Please provide the ship from address along with your contact phone number via a DM so that I can better assist you. Thanks. ^KD https://t.co/wKJHDXWGRQ,Wed Sep 26 09:20:26 +0000 2018,0,0,,
0,0,1044299775888293888,938372140914573312,GabrielMBozo,"@UPSHelp @UPS Is this how UPS delivers in watertown, NY? https://t.co/K5qaEjCAwc",Mon Sep 24 18:57:23 +0000 2018,0,0,,
3,3,1044837997387165697,261798240,GoonReviews,"@UPSHelp This had nothing to do with communication, but everything to do with being dishonest and lazy to your customers. A supervisor called me and said the package would be delivered Thurs (and Fri if I wasn't home) and it wasn't delivered either day.",Wed Sep 26 06:36:05 +0000 2018,0,0,,
2,2,1043274694940655616,261798240,GoonReviews,@UPSHelp Need someone to explain to me why you are able to be dishonest to customers.,Fri Sep 21 23:04:05 +0000 2018,0,0,,
1,1,1043271370552090626,271516607,UPSHelp,"@GoonReviews Sorry for the miscommunication and can understand your frustration. Please DM my team your tracking details including tracking and phone number, name and full address on package. ^AT https://t.co/wKJHDXWGRQ",Fri Sep 21 22:50:52 +0000 2018,0,0,,
2,2,1044763127710011392,317358273,goobywooby,@UPSHelp Thanks!,Wed Sep 26 01:38:35 +0000 2018,0,0,,
1,1,1044656028581801984,271516607,UPSHelp,@goobywooby I am disheartened to hear of your experience. My team and I would be happy to take a look into this issue for you. Feel free to DM us. Thanks. ^JG https://t.co/wKJHDXWGRQ,Tue Sep 25 18:33:00 +0000 2018,0,0,,
0,0,1044652302072606720,317358273,goobywooby,@ups fucked up on our delivery and I had to go back and repack everything and ship today for next day delivery. I dunno how my receipt said 2nd day but the packages are shipping ground. Hmmmmm 🤔🙄 https://t.co/oQfLJoa1rK,Tue Sep 25 18:18:12 +0000 2018,0,0,,
5,5,1045001247483465728,205327401,GomezRufo,@UPSHelp tracking and contact details. https://t.co/cnpWwDTati,Wed Sep 26 17:24:47 +0000 2018,0,0,,
4,4,1044997008350760963,205327401,GomezRufo,@UPSHelp Datos del envío. https://t.co/toghRTLA97,Wed Sep 26 17:07:56 +0000 2018,0,0,,
3,3,1044996236212875266,205327401,GomezRufo,@UPSHelp Datos del envío. https://t.co/iPjl9jcL6x,Wed Sep 26 17:04:52 +0000 2018,0,0,,
2,2,1044991354206638080,271516607,UPSHelp,"@GomezRufo Sorry, I forgot to provide you the DM link. ^ML https://t.co/wKJHDXWGRQ",Wed Sep 26 16:45:28 +0000 2018,0,0,,
1,1,1044991239198781440,271516607,UPSHelp,"@GomezRufo I'd be happy to take a look and see what I can do for you. When you have a moment, pelase DM me your tracking and contact details. ^ML",Wed Sep 26 16:45:01 +0000 2018,0,0,,
0,0,1044985343169241088,205327401,GomezRufo,"@MiArteEs Si siguen trabajando con @UPS para el reparto de paquetes, no volveré a contratar nada con @MiArteEs . Es una vergüenza. No los entregan, usan las malas formas, obligan a ir a buscarlos y encima amenazan. Ustedes sabrán.",Wed Sep 26 16:21:35 +0000 2018,0,0,,
0,0,1044710032607203329,20686181,GinevraGilmet,So order is coming today but @UPSHelp  said they don't have it and @MyAmazon  says they do have it.  2 delivery services and neither one can deliver a package. https://t.co/LCqqpQivHF,Tue Sep 25 22:07:36 +0000 2018,0,0,,
1,1,1044305853984264195,271516607,UPSHelp,@GabrielMBozo We would like to address this with the local branch. Were any of the items damaged? Please DM the tracking number and your contact phone. ^EL https://t.co/wKJHDXWGRQ,Mon Sep 24 19:21:32 +0000 2018,0,0,,
1,1,1044875457274019842,271516607,UPSHelp,@fxckingpigs We can certainly look into this for you. Please DM the tracking number your address and contact number. ^AS https://t.co/wKJHDXWGRQ,Wed Sep 26 09:04:56 +0000 2018,0,0,,
0,0,1044757020669366272,943832889875103745,FreeAndSR,@possamai_lucas @UPSHelp @XboxSupport @Xbox @UPS Will UPS send your item again?,Wed Sep 26 01:14:19 +0000 2018,0,0,,
0,0,1044872844700733440,3754452147,fxckingpigs,"@UPSHelp I got a notification saying my parcel has been delivered and signed for but there is no sign of it at my address, and it’s been signed for by a different name. How can I sort this out?",Wed Sep 26 08:54:33 +0000 2018,0,0,,
1,1,1044552973706285056,271516607,UPSHelp,"@fsanders I apologize for any concerns that this may have caused. Would you mind providing your tracking number, delivery address and contact phone number via a DM. I would like to take a look into this for you. ^KD https://t.co/wKJHDXWGRQ",Tue Sep 25 11:43:30 +0000 2018,0,0,,
0,0,1044447125415686144,14616648,fsanders,Hey @ups @UPSHelp it’s incredibly frustrating when your system indicates that a signature required delivery is arriving today only to hours after it’s delivery window be updated to “in transit” from out for delivery. Next time you might want change the estimated delivery too https://t.co/cREuJZm7j4,Tue Sep 25 04:42:54 +0000 2018,0,0,,
1,1,1044982790327087104,271516607,UPSHelp,"@FrizzyDizz12 I am truly sorry that this keeps happening and I would be happy to look into this. Please DM us your address, name, phone number, and if you have any of the tracking numbers that would be helpful. ^AC",Wed Sep 26 16:11:26 +0000 2018,0,0,,
0,0,1044979339677315072,206459869,FrizzyDizz12,@UPSHelp you guys keep delivering me my neighbors packages. I tried waving down the driver but he just drove right past me.,Wed Sep 26 15:57:44 +0000 2018,0,0,,
4,4,1044618028426678272,271516607,UPSHelp,@frizzfrizzfrizz I agree. If you need assistance with anything else in the future please DM us. We are here to address your questions and concerns. ^MH,Tue Sep 25 16:02:00 +0000 2018,0,0,,
3,3,1044615599597518849,191810457,frizzfrizzfrizz,"@UPSHelp it's fortunately already taken care of, but customers shouldn't have to jump through hoops",Tue Sep 25 15:52:21 +0000 2018,0,0,,
2,2,1044615377605545986,271516607,UPSHelp,@frizzfrizzfrizz I am sorry to hear this. We'll be happy to assist. Please DM us the details using the following link. ^MH https://t.co/wKJHDXWGRQ,Tue Sep 25 15:51:28 +0000 2018,0,0,,
1,1,1044612941742518272,191810457,frizzfrizzfrizz,".@UPS literally making it an ordeal and a half to get 2 pairs of yoga pants and a t-shirt shipped to me. Do I have to throw the ring in the volcano, too?",Tue Sep 25 15:41:47 +0000 2018,0,0,,
0,0,1044581127447609344,191810457,frizzfrizzfrizz,"Literally just trying to not get a package stolen and @UPS is just like, ""cool, call us back""",Tue Sep 25 13:35:22 +0000 2018,0,0,,
2,2,1044731884901748736,271516607,UPSHelp,@friendlyasshole I am sorry that you have been having a rough time. DM us the tracking number so we can take a look.^AS https://t.co/wKJHDXWGRQ,Tue Sep 25 23:34:26 +0000 2018,0,0,,
1,1,1044726959694065669,162567533,friendlyasshole,"@UPSHelp hey, can you help me locate a package? I got notified it was delivered and I have no way of getting it from a locker.",Tue Sep 25 23:14:51 +0000 2018,0,0,,
0,0,1044657223987843073,17490390,FreshmensAlley,I fucking hate @UPS @UPSHelp,Tue Sep 25 18:37:45 +0000 2018,0,0,,
1,1,1044758943938072576,943832889875103745,FreeAndSR,"@possamai_lucas @UPSHelp @XboxSupport @Xbox @UPS I don't think Xbox can do anything about this, but give it a try and contact them by using this link https://t.co/VQ79KCPU2t",Wed Sep 26 01:21:57 +0000 2018,0,0,,
0,0,1039987027750649857,260277195,hockeycanada25,@UPSHelp missed the pick up at my house.   That’s one of the reasons why we switched to @FedExCanadaHelp     But this is a return to customer item. He gave us a ups waybill.,Wed Sep 12 21:20:04 +0000 2018,0,0,,
2,2,1044663894319550464,260277195,hockeycanada25,@FedExCanadaHelp Not good.  When the shipment comes in late and just misses the truck going out for delivery we are always able to pick up at the depot.  Obviously FedEx employee is unwilling to get the package for us and make it ready for pick up today at depot .Time to move to @UPSHelp ???,Tue Sep 25 19:04:15 +0000 2018,0,0,,
0,0,1045024888216588288,1727100728,JjAdams715,@HolveyRyan @UPSHelp Quit Crying,Wed Sep 26 18:58:43 +0000 2018,0,0,,
0,0,1044973225229373440,275668542,JadePogson_,"@UPS @UPSHelp are the most useless customer service ever. Over 2 and a half hours on the phone being transferred from department to department, given 7 different phone numbers to ring, spoken to 10 different people and still had no resolution. Absolute bollocks.",Wed Sep 26 15:33:26 +0000 2018,0,0,,
1,1,1044337546698903558,271516607,UPSHelp,"@itssmemel I'm sorry for the inconvenience. UPS Stores are independently owned and operated and may choose to charge for additional services. If you have questions or concerns about this, DM the store location and your phone number to my team for assistance. ^RN https://t.co/wKJHDXWGRQ",Mon Sep 24 21:27:28 +0000 2018,0,0,,
0,0,1044394271225380864,213775586,i_live_2_eat,@UPSHelp DM. You,Tue Sep 25 01:12:52 +0000 2018,0,0,,
1,1,1044400331747135488,213775586,i_live_2_eat,@UPSHelp can you check your DM - 9/21 delivery got rescheduled to 9/24 and the day is almost done and still no delivery.,Tue Sep 25 01:36:57 +0000 2018,0,0,,
0,0,1044350435924992000,987289180798574593,jacktorrance182,"@am_curry @Apple @UPSHelp Yep, it finally showed up today.",Mon Sep 24 22:18:41 +0000 2018,0,0,,
0,0,1044694116590911489,26580427,JacobbRyann,"@UPSHelp May be the least helpful team on the planet. 3 hours pn hold, 4 different/ inconsistent policies.",Tue Sep 25 21:04:21 +0000 2018,0,0,,
1,1,1044696155769196549,271516607,UPSHelp,"@JacobbRyann I'm really sorry to hear that you're feeling this way. We'd be happy to help look into this with you to see how we can help. Please use the link to send us a DM. We'll need your tracking number, delivery address and phone number. ^SK https://t.co/wKJHDXWGRQ",Tue Sep 25 21:12:27 +0000 2018,0,0,,
1,1,1044975347597553667,271516607,UPSHelp,"@JadePogson_ I apologize that this has happened and would be happy to look into this for you. Please DM us your concern, any tracking numbers, complete address, and phone number. ^AC",Wed Sep 26 15:41:52 +0000 2018,0,0,,
7,7,1043879735464419328,2162365610,itsjonnyj,@UPSHelp MILEY WHAT’S GOOD https://t.co/c7sIx5o6eQ,Sun Sep 23 15:08:17 +0000 2018,0,0,,
1,1,1044316767961731078,271516607,UPSHelp,"@jakesheley4 I can certainly understand the concern. Please DM your tracking number, address, phone number if you would like me to look into this. ^ZM https://t.co/wKJHDXWGRQ",Mon Sep 24 20:04:54 +0000 2018,0,0,,
0,0,1044622648297377792,73702830,jameshekel,"@ATTCares I ordered a phone for my friend nearly two weeks ago.  She still hasn't received it.  I talk to @UPSHelp and they say talk to @ATT.  I talk to @ATT, they tell me to talk to @UPS.  No one helps me, but they seem very positive that I will get my phone.",Tue Sep 25 16:20:22 +0000 2018,0,0,,
1,1,1044636249603141634,271516607,UPSHelp,"@jameshekel I understand your concern if you've not received your package. We'd be happy to help look into this with you. Please use the link to send us a DM. We'll need your tracking number, delivery address and phone number.  ^SK https://t.co/wKJHDXWGRQ",Tue Sep 25 17:14:24 +0000 2018,0,0,,
0,0,1044994677013983234,429003491,jamez_99,@UPSHelp hi can someone assist with my parcel. Was meant to be delivered yesterday and still not arrived. Sent a DM earlier with no response,Wed Sep 26 16:58:40 +0000 2018,0,0,,
0,0,1044600012569751552,943185630779072513,JamieHsoontobeT,"@UPSHelp Hi, struggling to get a parcel of which a card was left once... On the final attempt. I’ve arranged for it to be redelivered today but it’s almost 4pm and still have nothing! I have no further days at home this week, can I collect from the warehouse it’s being stored at?",Tue Sep 25 14:50:25 +0000 2018,0,0,08be9e4ebe3d037d,
1,1,1044605193076248578,271516607,UPSHelp,"@JamieHsoontobeT I apologize that you have had issues getting your package. Please DM us your tracking number, complete address, and phone number. ^AC",Tue Sep 25 15:11:00 +0000 2018,0,0,,
1,1,1044646872110059520,271516607,UPSHelp,"@ItsMe_Quade If it's out for delivery then you can typically expect to receive it by 8:00 PM, for residences. If you have questions or concerns, DM the tracking details to my team using the link. ^RN https://t.co/wKJHDXWGRQ",Tue Sep 25 17:56:37 +0000 2018,0,0,,
0,0,1044644033023365126,62950895,ItsMe_Quade,@UPSHelp where is my package 😩😩😩,Tue Sep 25 17:45:20 +0000 2018,0,0,,
6,6,1044620941236613122,1569698737,itslexiiiii99,@UPSHelp claims they tried to deliver my package but NO ONE ever knocked or rang the door bell at my house so now my package is behind my ANOTHER day. It was supposed to be here Friday. Help.,Tue Sep 25 16:13:35 +0000 2018,0,0,27c45d804c777999,
5,5,1043661600530550784,1569698737,itslexiiiii99,Kentucky to Hong Kong. I’m in Kansas. @UPSHelp @UPS how does this add up??,Sun Sep 23 00:41:30 +0000 2018,0,0,6ca2f5432d659026,
4,4,1043592005811617792,1569698737,itslexiiiii99,@UPSHelp won’t even respond to my DM after telling me to DM them🤔,Sat Sep 22 20:04:57 +0000 2018,0,0,6ca2f5432d659026,
2,2,1043365125003112448,271516607,UPSHelp,"@itslexiiiii99 I'm more than happy to take a look into this for you. To accurately assess the situation. Please, DM tracking and phone number, with the delivery address. Thanks, ^LG https://t.co/wKJHDXWGRQ",Sat Sep 22 05:03:25 +0000 2018,0,0,,
1,1,1043361554761244672,1569698737,itslexiiiii99,@UPSHelp my package was supposed to be delivered today and it’s still nowhere to be found and tracking info hasn’t been updated in almost 24 hours. HELP.,Sat Sep 22 04:49:14 +0000 2018,0,0,27c45d804c777999,
0,0,1043224709960228864,271516607,UPSHelp,"@itslexiiiii99 I'd be happy to assist with tracking your package. Please 
DM your tracking number, address, and your phone number, so 
we can further assist you. ^ZM https://t.co/wKJHDXWGRQ",Fri Sep 21 19:45:27 +0000 2018,0,0,,
18,18,1044715006267256833,2162365610,itsjonnyj,@GWillis_UPS hi Mr. Willis I don’t think you would appreciate the hell ive gone through because of UPS &amp; their lack of help in getting my package to me. Can you give me a call? I’d love to speak with you for a brief moment. I’ve tried every customer service number I could,Tue Sep 25 22:27:22 +0000 2018,0,0,,
16,16,1044707870649044993,271516607,UPSHelp,@itsjonnyj I can understand your frustrations with the package not being delivered as expected. I see there was a message sent to the local team to follow up with you on this. They will contact you within the next hour to further discuss. ^BO,Tue Sep 25 21:59:00 +0000 2018,0,0,,
15,15,1044702128986439681,2162365610,itsjonnyj,Do not let me catch you slipping I stg it’s hands on sigh bruh @ups @UPSHelp,Tue Sep 25 21:36:11 +0000 2018,0,0,,
14,14,1044469892584370177,2162365610,itsjonnyj,"@UPSHelp The only thing you can do is get my package to me. That’s all I’m asking for &amp; considering that’s by and large WHAT YOU DO, I don’t see why this has been such a hassle or why I’ve had to go through the ringer just to ATTEMPT to receive my package OR why you have been so unhelpful",Tue Sep 25 06:13:22 +0000 2018,0,0,,
13,13,1044466277941751809,271516607,UPSHelp,@itsjonnyj Your frustration is understandable. Please reach out to us if you need further assistance with this delivery. ^KS https://t.co/wKJHDXWGRQ,Tue Sep 25 05:59:00 +0000 2018,0,0,,
12,12,1044461796025753600,2162365610,itsjonnyj,GARBAGGGGGGGGGGGGGGGGE @UPS,Tue Sep 25 05:41:11 +0000 2018,0,0,,
11,11,1044461735929761792,2162365610,itsjonnyj,"Missed 3/4 of my workday to be home for a package that I was assured multiple times would be to me by the end of the day, it’s almost 11, and I’ve heard nothing. Now if I don’t take MORE time off to be here for the delivery tomorrow, you’re just going to return to sender? @UPS",Tue Sep 25 05:40:57 +0000 2018,0,0,,
10,10,1044283842524262402,271516607,UPSHelp,@itsjonnyj It wasn't our intention to cause any further frustration. The facility has been alerted to the issues and are scheduled to call you back today within an hour. ^AP,Mon Sep 24 17:54:04 +0000 2018,0,0,,
9,9,1044278546544222209,2162365610,itsjonnyj,So now you are inconvenincing me AND costing me money. This needs to be rectified soon or I’m going to sue @UPSHelp @UPS,Mon Sep 24 17:33:01 +0000 2018,0,0,,
0,0,1044325243781877761,42462208,jaminatl,"@UPS 2 months ago when shipping from UPS Store, clerk misspelled my last name. Now I’m getting mail under that name. Why are you selling my info? When did I give permission? https://t.co/9gWwVTxf66",Mon Sep 24 20:38:35 +0000 2018,0,0,8173485c72e78ca5,
1,1,1044329629199347719,271516607,UPSHelp,"@jaminatl Please reach out to The UPS Store, as these locations are independent franchises. ^EL https://t.co/wKJHDXWGRQ",Mon Sep 24 20:56:00 +0000 2018,0,0,,
0,0,1045027231632896000,43783629,jamulmer,@UPSHelp got the shittiest customer service ever. I got off the phone with a lady about my package that was supposed to arrive yesterday. But never did. And she said they can’t investigate. That’s some bull 💩.,Wed Sep 26 19:08:02 +0000 2018,0,0,,
1,1,1044750640533196805,199381148,jcompo989,@UPSHelp My day with @UPS first I go to pick my package up at the store down the road from my house only to be told they didn't get it its downtown. Drive there told the driver isn't back they will call get a call saying come get it. Drive back only to he told they lost it now.,Wed Sep 26 00:48:57 +0000 2018,0,0,,
1,1,1045069755986718721,271516607,UPSHelp,"@jina_shi I'm sorry you haven't received your package yet! DM the tracking number, your phone number and confirmation of your delivery address to my team, so we can look into this for you. ^RN https://t.co/wKJHDXWGRQ",Wed Sep 26 21:57:00 +0000 2018,0,0,,
0,0,1045062894134730752,794976474,jina_shi,@UPSHelp @UPS I cannot contact your customer support lines for a package I was meant to receive on Monday. It is Thursday and I need it to travel out of the country. Please message me,Wed Sep 26 21:29:44 +0000 2018,0,0,,
2,2,1044306962740072455,271516607,UPSHelp,@JimmyV9 I can certainly see how this would be frustrating to have your packages delivered right here. I would recommend if you are not a UPS MyChoice Member to sign up for this service as you can leave delivery instructions on your address. ^AC,Mon Sep 24 19:25:56 +0000 2018,0,0,,
1,1,1044303412932890624,93052261,JimmyV9,"@UPS 
Thanks for putting the shipment on the porch. 

Lazy. Typical. https://t.co/FV0V6CaIQ2",Mon Sep 24 19:11:50 +0000 2018,0,0,,
0,0,1044302101617233920,93052261,JimmyV9,"@UPSHelp so packages are left by the garage now instead of on the porch?
Terrible.
Lazy.",Mon Sep 24 19:06:37 +0000 2018,0,0,,
1,1,1044311396706656256,271516607,UPSHelp,"@JeremyDGreene1 Do you need assistance with your shipment? If so please DM us your full name, complete address, phone number and tracking number. ^QH https://t.co/wKJHDXWGRQ",Mon Sep 24 19:43:33 +0000 2018,0,0,,
0,0,1044295460662390784,2335549873,JeremyDGreene1,@UPSHelp how hard is it to find a package that has ammunition in it? Pretty sure that kind of stuff is supposed to be kind of strictly regulated,Mon Sep 24 18:40:14 +0000 2018,0,0,,
2,2,1044675696038215680,790156965523628032,Jenkins71Barry,@UPSHelp  try to get you to deal with them via DM then just fobb u off and ignore there’s s problem!! You fail to deliver my parcel it’s say in a dept and not moved in nearly a day!! When it. Was booked to be delivered today!!!,Tue Sep 25 19:51:09 +0000 2018,0,0,,
1,1,1044673141543456768,271516607,UPSHelp,@Jenkins71Barry Thank you for DM'ing. I've located your message and will be responding shortly. ^RN,Tue Sep 25 19:41:00 +0000 2018,0,0,,
0,0,1044661314310877184,271516607,UPSHelp,@Jenkins71Barry I really don't want you to feel this way and don't want this to be your experience. Use the link to DM us the tracking number and details to better assist you. ^CK https://t.co/wKJHDXWGRQ,Tue Sep 25 18:54:00 +0000 2018,0,0,,
1,1,1044947700352004096,271516607,UPSHelp,"@JeffreyAHirst I understand how concerning this is. Our team would like to get this escalated internally. Please DM the address of the local facility you went to, the  tracking number of the package you picked up, and your telephone number. ^TV https://t.co/wKJHDXWGRQ",Wed Sep 26 13:52:00 +0000 2018,0,0,,
0,0,1044938003699912704,20988758,JeffreyAHirst,@UPSHelp @UPSHelp Please respond to the private message I sent you yesterday regarding hate being broadcast over the P.A. speakers at one of your customer service centers.,Wed Sep 26 13:13:28 +0000 2018,0,0,,
0,0,1044767316242718720,1069015303,JedAnderson_,@UPSHelp Please provide better delivery estimates. We cannot take an entire day off work waiting for you. This is an unacceptable service provided when you do this. 9:15-1:15 should never mean 5:30pm,Wed Sep 26 01:55:13 +0000 2018,0,0,,
2,2,1044922534746099712,271516607,UPSHelp,@jcompo989 This isn't the type of service we want to provide Justin. I'd like to review the tracking details and see what I can find for you. Please DM me your tracking and contact phone number. ^ML https://t.co/wKJHDXWGRQ,Wed Sep 26 12:12:00 +0000 2018,0,0,,
0,0,1044750200152182787,199381148,jcompo989,My day with @UPS first I go to pick my package up at the store down the road from my house only to be told they didn't get it its downtown. Drive there told the driver isn't back they will call get a call saying come get it. Drive back only to he told they lost it now. #thanks,Wed Sep 26 00:47:12 +0000 2018,0,0,,
1,1,1045031879894855680,271516607,UPSHelp,"@jamulmer Oh no! I'm sorry to hear that. We'd like to help get this issue looked into and help in any way possible. Please DM us your full name, complete address, phone number and tracking number. ^QH https://t.co/wKJHDXWGRQ",Wed Sep 26 19:26:30 +0000 2018,0,0,,
1,1,1044367121248079875,3906649344,jcmooncity,"@UPSHelp Yes, which is why I went to the PO Box, to stop your idiotic drivers from destroying yet another package of mine.",Mon Sep 24 23:24:59 +0000 2018,0,0,,
0,0,1044365363008425986,271516607,UPSHelp,"@jcmooncity I can understand why you would want deliveries to the PO Box. However, UPS does not have access or the rights to delivery to them. ^WS",Mon Sep 24 23:18:00 +0000 2018,0,0,,
0,0,1044899190990663680,2908982505,JayJohnson27573,"RT @newsladyB: Hey @UPS @UPSHelp you may want to tell your crew to close up that back door, oh and a few deliveries won’t be making it!

Ou…",Wed Sep 26 10:39:15 +0000 2018,8,0,,
0,0,1044744460402388992,16036766,JayGregory,Thanks @UPS @UPSHelp thankful it was just bottles of water from @amazon @AmazonHelp https://t.co/1sRgKHgh2q,Wed Sep 26 00:24:24 +0000 2018,0,0,dd9c503d6c35364b,
1,1,1044617143298535425,271516607,UPSHelp,"@jayareay I can certainly see how this would be frustrating to not get this package yet. Please DM us your tracking number, complete address, and phone number. ^AC",Tue Sep 25 15:58:29 +0000 2018,0,0,,
1,1,1044716033347649536,271516607,UPSHelp,"@javierabrown I can understand how this can be frustrating. I would like to have it reviewed. Please DM your tracking number, delivery address, and phone number. We are here to assist. ^BO https://t.co/wKJHDXWGRQ",Tue Sep 25 22:31:26 +0000 2018,0,0,,
0,0,1044712921874534401,18495613,javierabrown,"Another day, another @UPSHelp issue.  How can you say an item was delivered when at least one person has been in the house ALL day???",Tue Sep 25 22:19:05 +0000 2018,0,0,8173485c72e78ca5,
2,2,1044956628024528896,271516607,UPSHelp,"@JasminReate In order to request this package be returned to the shipper, The UPS Store would need to call. I don't show you are attached to the shipment at all and to prevent fraud either the shipper or the reciever must call. ^ML https://t.co/wKJHDXWGRQ",Wed Sep 26 14:27:29 +0000 2018,0,0,,
1,1,1044954356225736704,65042393,JasminReate,@UPS @UPSHelp recipient is fake and fraud. Pkg must be returned like u promised.,Wed Sep 26 14:18:27 +0000 2018,0,0,,
