,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043250837928038400,2162365610,itsjonnyj,Wow you guys sincerely suck @UPS,Fri Sep 21 21:29:17 +0000 2018,0,3,,
1,1043258441274478597,271516607,UPSHelp,"@itsjonnyj I'm truly sorry you feel this way, if there's anything we can assist you with please DM us. ^QH https://t.co/wKJHDXWGRQ",Fri Sep 21 21:59:29 +0000 2018,0,0,,
2,1043333358699208704,2162365610,itsjonnyj,I reiterate my statement @UPS,Sat Sep 22 02:57:11 +0000 2018,0,1,,
3,1043524928346238976,271516607,UPSHelp,"@itsjonnyj I tracked the shipment and I show that it has been loaded onto the drivers truck and will be delivered before the end of the business day today, 09/22/18. If you are unable to accept the package today. It will make a final attempt on Monday. ^ML https://t.co/wKJHDXWGRQ",Sat Sep 22 15:38:25 +0000 2018,0,1,,
4,1043642583640027137,2162365610,itsjonnyj,@UPSHelp SO ARE Y’ALL JUST LYING NOW? You’re more mixed signals than my ex I stg https://t.co/41fwsHBDey,Sat Sep 22 23:25:56 +0000 2018,0,0,,
5,1043643050541559809,2162365610,itsjonnyj,@UPSHelp I can’t leave my apt to get dinner out of fear that this package may or may not show up. I’ve literally sat in my apt waiting on your delivery driver on my ONLY DAY OFF THIS WEEK &amp; now I’m sitting here hungry JUST IN CASE somebody in a brown jumpsuit decide to actually show up,Sat Sep 22 23:27:47 +0000 2018,0,0,,
6,1043648336245403649,2162365610,itsjonnyj,Prime &gt; FedEx &gt; USPS &gt; carrier pigeon &gt; pinning your package to a deer and hoping for the best &gt; @UPS,Sat Sep 22 23:48:48 +0000 2018,0,1,,
7,1043879735464419328,2162365610,itsjonnyj,@UPSHelp MILEY WHAT’S GOOD https://t.co/c7sIx5o6eQ,Sun Sep 23 15:08:17 +0000 2018,0,0,,
8,1044277914294870018,2162365610,itsjonnyj,"So I take a half day today and have been home since 9:30 &amp; have been meticulously refreshing my tracking number, never get a knock on the door, now all of the sudden this? How come they were able to find my door Friday &amp; leave a note but couldn’t find it today? Wtf @UPSHelp @UPS https://t.co/MK8Ujw5w1y",Mon Sep 24 17:30:31 +0000 2018,0,0,,
9,1044278546544222209,2162365610,itsjonnyj,So now you are inconvenincing me AND costing me money. This needs to be rectified soon or I’m going to sue @UPSHelp @UPS,Mon Sep 24 17:33:01 +0000 2018,0,0,,
10,1044283842524262402,271516607,UPSHelp,@itsjonnyj It wasn't our intention to cause any further frustration. The facility has been alerted to the issues and are scheduled to call you back today within an hour. ^AP,Mon Sep 24 17:54:04 +0000 2018,0,0,,
11,1044461735929761792,2162365610,itsjonnyj,"Missed 3/4 of my workday to be home for a package that I was assured multiple times would be to me by the end of the day, it’s almost 11, and I’ve heard nothing. Now if I don’t take MORE time off to be here for the delivery tomorrow, you’re just going to return to sender? @UPS",Tue Sep 25 05:40:57 +0000 2018,0,0,,
12,1044461796025753600,2162365610,itsjonnyj,GARBAGGGGGGGGGGGGGGGGE @UPS,Tue Sep 25 05:41:11 +0000 2018,0,0,,
13,1044466277941751809,271516607,UPSHelp,@itsjonnyj Your frustration is understandable. Please reach out to us if you need further assistance with this delivery. ^KS https://t.co/wKJHDXWGRQ,Tue Sep 25 05:59:00 +0000 2018,0,0,,
14,1044469892584370177,2162365610,itsjonnyj,"@UPSHelp The only thing you can do is get my package to me. That’s all I’m asking for &amp; considering that’s by and large WHAT YOU DO, I don’t see why this has been such a hassle or why I’ve had to go through the ringer just to ATTEMPT to receive my package OR why you have been so unhelpful",Tue Sep 25 06:13:22 +0000 2018,0,0,,
15,1044702128986439681,2162365610,itsjonnyj,Do not let me catch you slipping I stg it’s hands on sigh bruh @ups @UPSHelp,Tue Sep 25 21:36:11 +0000 2018,0,0,,
16,1044707870649044993,271516607,UPSHelp,@itsjonnyj I can understand your frustrations with the package not being delivered as expected. I see there was a message sent to the local team to follow up with you on this. They will contact you within the next hour to further discuss. ^BO,Tue Sep 25 21:59:00 +0000 2018,0,0,,
17,1044710336421494784,2162365610,itsjonnyj,"@UPSHelp I got home 4 minutes after the driver tried to deliver it. if somebody would’ve just gotten on top of this, I would already have my package. He may on the other side of town by now. &amp; I was told within 1 hour at 2:30 when I got off the phone with the last person. Clock’s ticking.",Tue Sep 25 22:08:48 +0000 2018,0,1,,
18,1044715006267256833,2162365610,itsjonnyj,@GWillis_UPS hi Mr. Willis I don’t think you would appreciate the hell ive gone through because of UPS &amp; their lack of help in getting my package to me. Can you give me a call? I’d love to speak with you for a brief moment. I’ve tried every customer service number I could,Tue Sep 25 22:27:22 +0000 2018,0,0,,
19,1044737043283267584,271516607,UPSHelp,"@itsjonnyj I show the driver was informed of the issue, and will attempt delivery today if time permits. Otherwise delivery will be for tomorrow. ^ZM",Tue Sep 25 23:54:56 +0000 2018,0,1,,
