,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044324559166394370,16549664,djcozmik,"@UPSHelp My delivery from @Apple says it is delayed because “The receiver was not available for delivery.”

I signed @Apple’s delivery release form, taped it to my building’s door, *and* my wife has even been home all day… No delivery attempt was made.

@AppleSupport",Mon Sep 24 20:35:52 +0000 2018,0,0,,
1,1044329487922601985,271516607,UPSHelp,"@djcozmik The ultimate decision on whether to leave a package or not is up to the driver. Their goal is to leave it in a secure area, away from public view and inclement weather. Please DM the tracking number, so we can check on your shipment. ^EL https://t.co/wKJHDXWGRQ",Mon Sep 24 20:55:27 +0000 2018,0,0,,
2,1044336212658421760,16549664,djcozmik,"@UPSHelp Yeah… I would think that inside my locked apartment building, where I signed to have them leave it, and where my wife was home to sign for it would be just fine for any driver….

I’ll DM you the tracking info",Mon Sep 24 21:22:10 +0000 2018,0,0,,
3,1044396226609704960,16549664,djcozmik,"@UPSHelp If @AppleSupport is monitoring this - UPS didn’t help via DM. They asked for my phone number and then stopped responding.

Now they are charging me to have my delivery sent to a pickup location tomorrow.

How do I make a request to have my deliveries made through @FedEx or @USPS?",Tue Sep 25 01:20:39 +0000 2018,0,0,,
4,1044397684608528384,16549664,djcozmik,"@UPSHelp @AppleSupport @FedEx @USPS Thanks for nothing, @UPS.
You’re welcome for the $5.50 I just paid you to make my delivery a day late, at a pickup location, even though I signed a release specifically to avoid doing this. https://t.co/F1jFtY0ICl",Tue Sep 25 01:26:26 +0000 2018,0,0,,
5,1044809465516707840,16549664,djcozmik,"@UPSHelp @AppleSupport @FedEx @USPS @UPS If you folks would like an update - @ups managed to deliver one of the packages to the pickup location, but didn’t even try with the second. It was listed as “out for deliver” all day long until I connected support again to ask where it was. The they claimed it was @apple’s fault",Wed Sep 26 04:42:42 +0000 2018,0,0,,
6,1044810766782787585,16549664,djcozmik,@UPSHelp @AppleSupport @FedEx @USPS @UPS @Apple https://t.co/HWEohP9cNA,Wed Sep 26 04:47:53 +0000 2018,0,0,,
7,1045077936817098753,16549664,djcozmik,"@UPSHelp @AppleSupport @FedEx @USPS @UPS @Apple They did not deliver my package *again* today. I was home when the carrier silently left a “final attempt” notice on my door.

I see they left behind some more @ups handy work for a neighbor, though. https://t.co/uCsoGR8KYA",Wed Sep 26 22:29:31 +0000 2018,0,0,,
8,1045101189153452032,16549664,djcozmik,"@beckyandfrank loll @ups what is up, dudes? You guys okay out there?? @UPSHelp?? https://t.co/BTu1YeGLnb",Thu Sep 27 00:01:55 +0000 2018,0,0,,
9,1045109984680280065,16549664,djcozmik,@beckyandfrank @UPS @UPSHelp Same here.,Thu Sep 27 00:36:52 +0000 2018,0,0,,
