,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043863963564412928,3292750674,floridensis,"Welp, it seems my iPhone Excess-to-the-Max is napping somewhere in ZhengZhao, courtesy @UPSHelp? It arrived in ZhengZhao 2 days ago and tracking now says ""Scheduled delivery information is not available at this time."" #overload? The estimate is gone!",Sun Sep 23 14:05:37 +0000 2018,0,0,,
1,1044327768790642688,3292750674,floridensis,RT @HappyFeetJam: My iPhone XS Max was supposed to come Friday @UPS reschedule my package to Today.... I’m at the door waiting.... #apple #…,Mon Sep 24 20:48:37 +0000 2018,1,0,,
2,1044328039742656513,3292750674,floridensis,"@HappyFeetJam @UPS You figured it out, pirate. You figured this whole how-to-live thing out. Well done, sir, and I salute you!",Mon Sep 24 20:49:42 +0000 2018,0,2,015d69cb1750d11b,
3,1044331597271633921,3292750674,floridensis,"Okay, @AppleSupport y @UPSHelp... I preordered my iPhone in the first minute of availability on the 14th and tracking stills shows the phone is hanging out in Zhengzhou, China -- since the 21st. Scheduled delivery says ""information unavailable""...? What's going on?",Mon Sep 24 21:03:50 +0000 2018,0,1,,
4,1044512534680784896,3292750674,floridensis,Same here. @UPSHelp said it’s because of customs. @AppleSupport said to see if it shows up this week sometime. Mildly frustrating. https://t.co/pofBe7TFhh,Tue Sep 25 09:02:49 +0000 2018,0,0,015d69cb1750d11b,
5,1044677612180840454,3292750674,floridensis,@sbingner @UPS @Apple I love that a BOT replied to this. Yeesh.,Tue Sep 25 19:58:46 +0000 2018,1,4,,
6,1044710393241899012,271516607,UPSHelp,@floridensis I can understand your concern as your package has not been placed in transit. Please continue to track your package online at https://t.co/1ruUS3ncQ2 for updates. Your online tracking will be updated once we have any movement on the package. ^TT,Tue Sep 25 22:09:02 +0000 2018,0,0,,
7,1044719784053657600,3292750674,floridensis,"@UPSHelp Thanks for the generic, automated response, @UPSHelp! You make a boy feel super special and valued! Maybe now you can move my phone out of China?",Tue Sep 25 22:46:21 +0000 2018,0,0,,
8,1044720956260913152,271516607,UPSHelp,@floridensis Our records show that the package was shipped on 09/21/18. China was on Holiday from 09/22/18-09/24/18. The package is in transit and the delivery date will update soon. Please continue to track the package at https://t.co/B99xu461QJ for updated info. ^SB,Tue Sep 25 22:51:00 +0000 2018,0,0,,
9,1044732319985274880,3292750674,floridensis,"@UPSHelp Earlier, I was told by UPS (via online support) that the package hadn’t cleared customs and that I should contact the sender, Apple - not UPS. Seems like the holiday thing might have been useful information to share earlier?",Tue Sep 25 23:36:09 +0000 2018,0,0,,
10,1044760131836276736,3292750674,floridensis,"@pjmlosangeles @AppleSupport @UPSHelp I’ve been getting cross signals with no consistent clarity, especially from UPS. I ordered this at 3am Eastern on the 14th, and it looks like it just now cleared customs in China! Must have been a hell of a kegger in the warehouse. I hope there are pix.",Wed Sep 26 01:26:40 +0000 2018,0,0,,
11,1044761423983910912,3292750674,floridensis,@Dar_lene15 @UPS @Apple This pretty much sums it up. https://t.co/NWVsRm6o8Y,Wed Sep 26 01:31:48 +0000 2018,0,2,,
12,1044761810300268544,3292750674,floridensis,"@pjmlosangeles @AppleSupport @UPSHelp That was the kiss of death for me. That’s what happened when the MEGA-STALL kicked in last Friday. I still have information unavailable, but it might update soon? Maybe? Perhaps? Possibly?",Wed Sep 26 01:33:20 +0000 2018,0,0,,
13,1044974604656267265,271516607,UPSHelp,"@floridensis I'd be frustrated by the delay as well. I've reviewed the details and see a departure scan from this morning, 09/26/18, at 12:23 AM with the updated delivery date of tomorrow. I'm soryr for the wait! ^RN https://t.co/wKJHDXWGRQ",Wed Sep 26 15:38:55 +0000 2018,0,0,,
14,1044983546274820096,3292750674,floridensis,@UPSHelp Thanks UPS magic eightball!,Wed Sep 26 16:14:26 +0000 2018,0,0,015d69cb1750d11b,
15,1044993921078710273,3292750674,floridensis,"Waiting words @UPSHelp random stuff with picture delay nonsense Apple this tweet says nothing frustrated impatient waiting random words shipment delivery cheesecake! Now, will I get a reply? Gah! Reality is toasted! https://t.co/xqrzBMV5ip",Wed Sep 26 16:55:40 +0000 2018,0,0,,
16,1045093564944982016,3292750674,floridensis,"@astroivy @UPSHelp Alaska for me, as well. I used to live in Anchorage. If this was ten years ago, I’d get my phone tonight! Hooray for Alternate Reality Floridensis!",Wed Sep 26 23:31:37 +0000 2018,0,0,015d69cb1750d11b,
