,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043109774479581184,1487916690,FedExIndia,@iamRSorathiya @_humpteedumptee @FedEx We regret the inconvenience. We have forwarded your concern to our team and they will get in touch with you.,Fri Sep 21 12:08:44 +0000 2018,0,0,,
1,1043110051693703168,1487916690,FedExIndia,@_SupratimSen @FedEx We regret the inconvenience. We have forwarded your concern to our team and they will get in touch with you.,Fri Sep 21 12:09:51 +0000 2018,0,0,,
2,1043121896366198785,1487916690,FedExIndia,@_SupratimSen @FedEx The delivery commitment is 21st September and the shipment would be delivered as per commitment .,Fri Sep 21 12:56:55 +0000 2018,0,0,,
3,1043398031394172929,1487916690,FedExIndia,"@anil798623 @FedExHelp @FedEx Thank you for sharing the details. Rest assured, we will look into it on priority and get in touch with you.",Sat Sep 22 07:14:10 +0000 2018,0,0,,
4,1043405918124294144,1487916690,FedExIndia,@johndleoenginc @FedEx @FedExHelp @FedExOffice we regret the inconvenience caused. We have forwarded your concern to our team and they will get in touch with you.,Sat Sep 22 07:45:31 +0000 2018,1,0,,
5,1043406402151174144,1487916690,FedExIndia,@SibeeshVenu @FedEx @FedExHelp We regret the inconvenience caused. Please DM us your contact number and AWB number. We will get in touch with you.,Sat Sep 22 07:47:26 +0000 2018,0,0,,
6,1043407455567466498,1487916690,FedExIndia,"@_SupratimSen @FedEx Please DM  your complete delivery address and a contact number, so that we can assist you further",Sat Sep 22 07:51:37 +0000 2018,0,0,,
7,1043415274970640384,1487916690,FedExIndia,@aakashagwal @FedEx @FedExHelp we regret the inconvenience caused. We have forwarded your concern to our team and they will get in touch with you.,Sat Sep 22 08:22:41 +0000 2018,0,0,,
8,1043419237325451264,1487916690,FedExIndia,@aakashagwal @FedEx @FedExHelp Your shipment commitment date is 24th September. You can track your shipment on our website https://t.co/wBmLOftzL3 for the latest update. (1/1),Sat Sep 22 08:38:26 +0000 2018,0,0,,
9,1043420305962819584,1487916690,FedExIndia,@AnmolVishnu @FedEx @FedExHelp @FedExComplaints we regret the inconvenience caused. We have forwarded your concern to our team and they will get in touch with you.,Sat Sep 22 08:42:41 +0000 2018,0,0,,
10,1043480778674454528,952293073,FedExHelp,@chakri09aror Thank you for contacting the U.S. Social Customer Service team. Please reach out to @FedExIndia for assistance in your location. https://t.co/KKPjdETPHe,Sat Sep 22 12:42:59 +0000 2018,0,0,,
11,1043483232711397377,952293073,FedExHelp,@geekyNitish Thank you for contacting the U.S. Social Customer Service team. Please reach out to @FedExIndia for assistance in your location. https://t.co/KKPjdETPHe,Sat Sep 22 12:52:44 +0000 2018,0,0,,
12,1043487228461285376,1487916690,FedExIndia,"@AmolAmolpandit @FedEx @FedExHelp We regret any inconvenience caused, please DM us your contact number and AWB number. We will get in touch with you.",Sat Sep 22 13:08:36 +0000 2018,0,0,,
13,1043492566262603776,1487916690,FedExIndia,@Adeepakbhandari @FedEx CNEE has refused to accept the shipment .,Sat Sep 22 13:29:49 +0000 2018,0,0,,
14,1043492699603652609,1487916690,FedExIndia,@AnmolVishnu @FedEx @FedExHelp @FedExComplaints The delivery commitment is for 22nd September and the shipment would be delivered as per commitment .,Sat Sep 22 13:30:21 +0000 2018,0,0,,
15,1043492802657701896,1487916690,FedExIndia,@anil798623 @FedExHelp @FedEx We regret for the inconvenience caused. The shipment has been delivered. Kindly let us know if you need any further assistance.,Sat Sep 22 13:30:45 +0000 2018,0,0,,
16,1043492834765152257,1487916690,FedExIndia,@apoorva_k_singh @FedExHelp @FedEx We regret for the inconvenience caused. The shipment has been delivered. Kindly let us know if you need any further assistance.,Sat Sep 22 13:30:53 +0000 2018,0,0,,
17,1043493035705819136,1487916690,FedExIndia,@rajnishpnb @FedEx We regret the inconvenience caused. The shipment has been delivered. Kindly let us know if you need any further assistance.,Sat Sep 22 13:31:41 +0000 2018,0,0,,
18,1043493116748226560,1487916690,FedExIndia,@purab1884 @FedEx @FedExHelp @firstcryindia @FirstCrydotcom We regret the inconvenience caused. The shipment has been delivered. Kindly let us know if you need any further assistance.,Sat Sep 22 13:32:00 +0000 2018,0,0,,
19,1043585401678716928,952293073,FedExHelp,"@nandeetta Hi Nandeetta, this is Julie. Thank you for contacting the U.S. Social Customer Service team. Please reach out to @FedExIndia for assistance in your location. https://t.co/KKPjdETPHe",Sat Sep 22 19:38:43 +0000 2018,0,0,,
20,1043787579651436544,952293073,FedExHelp,@MMohdumme Thank you for contacting the U.S. Social Customer Service team. Please reach out to @FedExIndia for assistance in your location. https://t.co/KKPjdETPHe,Sun Sep 23 09:02:06 +0000 2018,0,0,,
21,1044087486140612608,1487916690,FedExIndia,@SibeeshVenu @FedEx @FedExHelp Request you to contact our Toll Free Numbers - 1800 419 4343 /1800 22 6161 / 1800 209 6161 for further assistance.,Mon Sep 24 04:53:49 +0000 2018,0,0,,
22,1044092527790444545,1487916690,FedExIndia,@nandeetta @FedEx we regret the inconvenience caused. Please share your contact number and AWB number. We will get in touch with you.,Mon Sep 24 05:13:51 +0000 2018,0,0,,
23,1044093666900553728,1487916690,FedExIndia,@AKhatri25 @FedExHelp we regret the inconvenience caused. Please share your contact number and AWB number. We will get in touch with you.,Mon Sep 24 05:18:23 +0000 2018,0,0,,
24,1044094659260293120,1487916690,FedExIndia,@prashant1272 @FedExHelp we regret the inconvenience caused. We have forwarded your concern to our team and they will get in touch with you.,Mon Sep 24 05:22:19 +0000 2018,0,0,,
25,1044094923157512193,1487916690,FedExIndia,@iammunafahmed @FedEx we regret the inconvenience caused. We have forwarded your concern to our team and they will get in touch with you.,Mon Sep 24 05:23:22 +0000 2018,0,0,,
