,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1024922977203355649,763305410493374464,aakashagwal,@FedExIndia Are you going to deliver 781923133070 someday? It should have been delivered by 26/07/18 by your own records. Still stuck in Bangalore,Thu Aug 02 07:40:54 +0000 2018,0,0,,
1,1025221021861904385,763305410493374464,aakashagwal,@FedExIndia I am the shipper guys.,Fri Aug 03 03:25:13 +0000 2018,0,0,,
2,1025221330222948352,763305410493374464,aakashagwal,@FedExIndia Yeah. You guys are playing this game since last 2-3 days and none of the concerned team update me on my package. Seems your teams are not concerned at all.,Fri Aug 03 03:26:27 +0000 2018,0,0,,
3,1025363826194219009,763305410493374464,aakashagwal,@FedExIndia I am the shipper guys. I am worried that my customer would cancel the order. Is this the way you are going to help my business?,Fri Aug 03 12:52:41 +0000 2018,0,0,,
4,1025364938276171776,763305410493374464,aakashagwal,@ShiprocketIndia team are you really going to help us in getting AWB#781923133070 delivered? It's stuck in Bangalore since 22/07/18 (12 days now). Truck strike has ended. When can you deliver it? @FedExIndia,Fri Aug 03 12:57:06 +0000 2018,0,0,,
5,1026345831488794626,763305410493374464,aakashagwal,@FedEx @FedExHelp @FedExIndia Will any of you help us in getting AWB 781923133070 delivered? What the hell guys. #fedup,Mon Aug 06 05:54:49 +0000 2018,0,0,,
6,1026363869911023616,763305410493374464,aakashagwal,@ShiprocketIndia @FedExIndia And how much time would you need to revert? Fedex team on call told me that the package is not scan-able and seems to be lost. Can you please let me know how to raise a claim for this?,Mon Aug 06 07:06:30 +0000 2018,0,0,,
7,1026399510262685696,763305410493374464,aakashagwal,"@FedExIndia @ShiprocketIndia Several points to note
1. Actual consignee did not receive the package.
2. Please send me the Proof of delivery on aakash@manihaar.com
3. Even if the package is delivered on 27/7/18, why is it still displayed as In Transit?",Mon Aug 06 09:28:07 +0000 2018,0,0,,
8,1030424701565325312,763305410493374464,aakashagwal,@FedExIndia 782218676556 is stuck at hyderabad for many days. What the hell is happening with you guys? Why the service is deteriorating day by day? Same goes for you @ShiprocketIndia . @ShiprocketIndia support is very very bad. Support team does not respond at all,Fri Aug 17 12:02:47 +0000 2018,0,0,,
9,1043406375030648832,763305410493374464,aakashagwal,@FedEx @FedExIndia @FedExHelp 782854258550 is not getting delivered. Mr. Naved Khan (8868801188) says that he won't deliver it at designated address. Is this how your people works?,Sat Sep 22 07:47:20 +0000 2018,0,0,,
10,1043457789404823557,952293073,FedExHelp,"@aakashagwal Hello, this is Christopher. My apologies, the U.S. FedEx Social Media team can assist with U.S to U.S domestic concerns only. Please contact India

1 800-22-6161

india@fedex.com

We appreciate your business and the opportunity to assist you.

-Christopher",Sat Sep 22 11:11:38 +0000 2018,0,0,,
11,1043458777188450304,763305410493374464,aakashagwal,@FedExIndia @FedEx @FedExHelp Does it mean that I have to go to your office and your team will not deliver at my doorstep?,Sat Sep 22 11:15:33 +0000 2018,0,0,,
