,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1040325857208950787,1665461508,julez_26,"@FedExHelp @FedEx @FedExPolicy Fed Ex in Fayetteville, NC has my mother’s Chemotherapy medication which she desperately needs. I’m asking for help to get the package but the Fayetteville location is closed for Hurricane Florence.  Please, please I beg you to help me to help her!",Thu Sep 13 19:46:27 +0000 2018,16,19,,
1,1040335483199533056,1665461508,julez_26,"RT @julez_26: @FedExHelp @FedEx @FedExPolicy Fed Ex in Fayetteville, NC has my mother’s Chemotherapy medication which she desperately needs…",Thu Sep 13 20:24:42 +0000 2018,16,0,,
2,1040347238319484929,1665461508,julez_26,"@gardenspell @FedExHelp @FedEx @FedExPolicy She receives tx @CancerCenter in Atlanta. Her new chemo is oral, the drug was overnighted with urgency from a drug company in South Dakota. She has stage 4 lung cancer and the area we live in is suffering from #hurricaneflorence. It’s life altering to my mom please understand.🙏",Thu Sep 13 21:11:24 +0000 2018,0,3,,
3,1040437123076304896,1665461508,julez_26,"@mgtkn @FedExHelp @FedEx @FedExPolicy Yes, I do have a tracking number. Package is in Fayetteville, NC.",Fri Sep 14 03:08:35 +0000 2018,0,1,,
4,1040580371761573888,1665461508,julez_26,@MichaelPerchick @FedExHelp @FedEx @FedExPolicy Thanks for reaching out. I’m unable to contact anyone at this location to help.  All I need is someone to be there and I’ll drive to pick it up.,Fri Sep 14 12:37:48 +0000 2018,0,1,,
5,1040658847134830597,1665461508,julez_26,@MichaelPerchick @FedExHelp @FedEx @FedExPolicy #435925233777,Fri Sep 14 17:49:38 +0000 2018,0,3,,
6,1040659334424940546,1665461508,julez_26,@MichaelPerchick @FedExHelp @FedEx @FedExPolicy I’m DM you now.,Fri Sep 14 17:51:34 +0000 2018,0,2,,
7,1040745748210561024,1665461508,julez_26,"@mgtkn @FedEx Twitter Success!! In the midst of Florence, God made it happen and Mom has her chemo medicine!! Special thanks to all that helped, it means so much.  @MichaelPerchick @FedExHelp https://t.co/YEe6jwu8n7",Fri Sep 14 23:34:57 +0000 2018,2,35,,
8,1040749086146797568,1665461508,julez_26,RT @MichaelPerchick: Big thanks to @FedEx for their response in helping deliver chemo medicine to a woman in need during #HurricaneFlorence…,Fri Sep 14 23:48:12 +0000 2018,4,0,,
9,1040749135773790208,1665461508,julez_26,"RT @mgtkn: @julez_26 @FedEx @MichaelPerchick @FedExHelp Aw, Thank You Michael and Fed Ex!! Give your Mom a hug for me. God bless!😘🤗",Fri Sep 14 23:48:24 +0000 2018,1,0,,
10,1040762214175662082,1665461508,julez_26,@MichaelJDeBarge @FedExHelp @FedEx @FedExPolicy Yes we got it about an hour ago. So thankful.,Sat Sep 15 00:40:22 +0000 2018,0,6,,
11,1041012238365192193,1665461508,julez_26,"@Roxyklo @FedExHelp @FedEx @FedExPolicy She is in Robeson county, the Pembroke area.",Sat Sep 15 17:13:53 +0000 2018,0,1,,
12,1041012607661076480,1665461508,julez_26,"@MySouthernSelf @FedExHelp @FedEx @FedExPolicy Thank you so much.  It’s a miracle, it truly is.",Sat Sep 15 17:15:21 +0000 2018,0,2,,
13,1043298894023675904,1665461508,julez_26,@Roxyklo @BadProductionz @FedExHelp @FedEx @FedExPolicy Thank you so much! Just simply whisper a prayer for my mother. 🙏,Sat Sep 22 00:40:14 +0000 2018,0,1,,
