,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043182279642759170,1042854617661538304,PrashantAstha16,@FedExHelp just damaged my passport and delivered a wet and damaged passport at destination. I am waiting for the return package to receive back at my address but no one seems to have any information about my passport. No help after several calls to call centre.,Fri Sep 21 16:56:51 +0000 2018,0,0,,
1,1043183305380835328,952293073,FedExHelp,"@PrashantAstha16 Hi, this is Joseph  Thanks for reaching out.  Please DM your name, delivery address, tracking number, phone number, and email address.",Fri Sep 21 17:00:56 +0000 2018,0,0,,
2,1043184229121708032,1042854617661538304,PrashantAstha16,@FedExHelp DM you required details. Thanks!,Fri Sep 21 17:04:36 +0000 2018,0,0,,
3,1043184868149092354,952293073,FedExHelp,@PrashantAstha16 Could I please have the tracking number?,Fri Sep 21 17:07:08 +0000 2018,0,0,,
4,1043185001754513409,1042854617661538304,PrashantAstha16,@FedExHelp I DMd you that as well.,Fri Sep 21 17:07:40 +0000 2018,0,0,,
5,1043186009394081792,952293073,FedExHelp,@PrashantAstha16 Thank you Prashant.  That package will be picked up today in New York no later than 4 pm.     ~Joseph.,Fri Sep 21 17:11:40 +0000 2018,0,0,,
6,1043186988290109441,1042854617661538304,PrashantAstha16,@FedExHelp I need the return package to my address by tomorrow. To get a new passport I need the damaged one to present to my country's embassy. FedEx first damaged the passport and then delivered the wet and damaged passport to the destination hiding the fact. Who onwns responsibility?,Fri Sep 21 17:15:34 +0000 2018,0,0,,
7,1043187800693252096,952293073,FedExHelp,"@PrashantAstha16 Please reach out to the merchant to have them select a quicker service for you Prashant.  I apologize for the damage to your passport, they would need to ship an over night priority service with Saturday delivery.",Fri Sep 21 17:18:47 +0000 2018,0,0,,
8,1043188250310008834,1042854617661538304,PrashantAstha16,@FedExHelp This is a return package. There is no merchant involved. FedEx should upgrade the service to overnight. My passport was damaged by FedEx while delivering.,Fri Sep 21 17:20:35 +0000 2018,0,0,,
9,1043189481870909440,952293073,FedExHelp,@PrashantAstha16 The number you provided me is being shipped from New York to you in Middlebrook Heights OH correct?  Are you located in New York Prashant?  I apologize for the confusion.,Fri Sep 21 17:25:28 +0000 2018,0,0,,
10,1043189973875417089,1042854617661538304,PrashantAstha16,@FedExHelp The number I provided is being returned from New York to Middleburg heights Ohio. I am staying in Ohio and to receive the package back.,Fri Sep 21 17:27:25 +0000 2018,0,0,,
11,1043191301360021504,952293073,FedExHelp,@PrashantAstha16 Thank you for clarifying that for me.  They are sending your package back to you on our ground service.  I have no way of upgrading this for you.  ~Joseph.,Fri Sep 21 17:32:42 +0000 2018,0,0,,
12,1043192118511132672,1042854617661538304,PrashantAstha16,@FedExHelp Thank you fir clarifying but who owns this damage? It is so irresponsible of FedEx that they cannot upgrade the service for their own mistake.,Fri Sep 21 17:35:57 +0000 2018,0,0,,
13,1043194242573774849,952293073,FedExHelp,@PrashantAstha16 I'm double checking with our trace department now for you.  I'll be with you in just a few minutes please.,Fri Sep 21 17:44:23 +0000 2018,0,0,,
14,1043194415706263553,1042854617661538304,PrashantAstha16,"@FedExHelp Sure, appreciate your help!",Fri Sep 21 17:45:04 +0000 2018,0,0,,
15,1043196627664756737,952293073,FedExHelp,"@PrashantAstha16 Thank you for your patience.  I just spoke with our trace department, they are going to work on getting this to you overnight.  I have provided them with all your information, they will follow up with you today.  I apologize for the confusion,",Fri Sep 21 17:53:52 +0000 2018,0,0,,
16,1043197050500931585,1042854617661538304,PrashantAstha16,@FedExHelp I really appreciate the help you provided today! Will wait fir the communication. Thank you!,Fri Sep 21 17:55:33 +0000 2018,0,0,,
17,1043198070706593792,952293073,FedExHelp,"@PrashantAstha16 You're welcome, have a great day Prashant!",Fri Sep 21 17:59:36 +0000 2018,0,0,,
